"id","imdb_id","imdb_score","imdb_votes","tmdb_score","tmdb_popularity"
"ts74928","tt6953928",7.6,622,7.3,1.649
"tm148041","tt1242530",4.8,2732,4.9,1.912
"tm176297","tt0456500",6.1,3537,5,4.797
"tm68191","tt0780568",5.5,4442,5.6,6.795
"tm352863","tt6999072",NA,NA,3.4,0.989
"tm25029","tt0885520",7,2706,5.5,5.577
"ts40702","tt1682704",5.4,6,NA,1.529
"tm237621","tt1542960",4.4,251,4.2,1.525
"tm22989","tt0815456",7.8,3974,7.1,4.112
"tm35652","tt1266583",7.7,6354,6.9,2.955
"tm80487",NA,NA,NA,4.6,1.552
"tm44634","tt0305727",7.4,1087,7.4,1.596
"tm22558","tt0863091",7.3,388,6.8,2.223
"tm52352","tt1178658",6.3,264,7.4,1.859
"tm104349","tt1843120",6.6,2217,6.4,5.963
"tm85243","tt0439856",8,3446,7.3,3.971
"tm36636","tt1170399",5.5,1136,5.7,1.831
"tm226362","tt0497335",6.4,605,5,1.623
"tm145690",NA,NA,NA,5.5,1.4
"tm31564","tt1047832",5.4,2884,5.2,3.972
"tm41953",NA,NA,NA,6.9,2.714
"tm98475","tt1428459",5.6,3166,5.9,2.767
"tm95434","tt1602479",7.1,2625,7.1,3.347
"ts44053",NA,NA,NA,8.6,22.627
"tm96595","tt0323013",7.8,23262,6.6,7.299
"tm87909",NA,NA,NA,8,1.751
"ts4924","tt8612066",6.9,40,NA,4.171
"ts178360","tt1667724",6.7,231,NA,NA
"ts56595","tt9892608",5.6,11,NA,1.831
"tm154802","tt1415252",2.9,680,4.1,2.599
"tm51493","tt0270053",8,36540,7.2,7.17
"tm97982","tt1714832",7.5,5594,6.4,1.559
"tm52176","tt1221139",6.9,3259,5.6,1.823
"tm102848","tt1447508",7.4,12309,7.3,3.404
"tm114504","tt0319736",8.1,16340,6.9,3.79
"ts160526","tt3062514",9.5,3115,NA,NA
"tm340006","tt1735848",7.1,17,NA,0.843
"tm154375","tt1174041",3.4,3173,3.9,2.81
"tm134140","tt0362771",6.1,4255,5.8,3.717
"tm27484","tt1105733",5.3,5637,4.9,4.743
"tm81864","tt0934949",5.2,695,5,5.828
"tm241875","tt0986354",6.9,348,7,0.943
"tm29028","tt1090680",6.8,1235,6.3,1.738
"tm164591","tt0451631",7.4,4773,6.3,3.86
"tm130301","tt0373856",7.8,17148,6.3,2.417
"tm712151","tt0401575",7,13,NA,NA
"ts12444","tt4304720",6.8,95,4.8,3.995
"tm91176","tt1578582",6.2,110,NA,1.394
"ts95855","tt7885290",NA,NA,NA,NA
"tm143510","tt1524539",8.4,2498,7,2.115
"tm308960","tt1722436",6.5,86,6.5,0.955
"tm144835","tt1333656",7.4,887,8.1,2.51
"tm135795","tt0377610",6.4,743,5,1.383
"tm34924","tt1330525",6.8,2219,6.7,4.046
"tm49865","tt1241195",7.6,11290,6.9,4.053
"ts39604","tt2823414",7.4,46,2.2,5.066
"tm598375","tt2827516",6.4,327,6.8,1.113
"tm96052","tt0422907",5.3,203,5.3,2.239
"tm62369","tt1156506",6.6,2291,6.3,4.903
"tm32915","tt21160742",4.4,609,7,1.507
"ts1413","tt3530668",7.8,495,7.6,7.776
"tm254052","tt0348662",4.3,920,4.2,1.84
"tm91125","tt0422236",5.4,2638,5.2,2.932
"ts8614","tt7131684",6.7,7,NA,1.546
"tm100106","tt1783350",6.7,432,6.4,2.228
"ts188031","tt11194518",5.8,52,10,0.682
"tm85689","tt0408976",5.1,1178,5.5,1.357
"ts25707",NA,NA,NA,9,4.06
"tm38454","tt1295909",7.4,3042,6.9,2.581
"tm57586","tt1179781",3.4,1169,3.2,1.009
"ts23797","tt5295012",7.6,312,8.9,3.208
"tm76029","tt1094275",7,1655,6.4,2.151
"tm42831","tt0297241",5.3,2232,5.4,2.593
"ts70843","tt1454440",6.7,136,5.8,1.613
"tm216753","tt1020042",8,317,7.4,1.743
"tm168751","tt1726871",6.3,368,5.3,0.958
"tm101540","tt1397492",7.2,1902,5.3,1.798
"tm142153","tt1372266",5.5,305,6.3,1.844
"tm92671","tt1611840",5.7,500,6.3,3.253
"tm88343","tt0422934",6.4,1524,6.6,4.414
"ts23353",NA,NA,NA,NA,0.628
"tm628693","tt1935782",6.5,212,6.2,1.299
"tm155774","tt1320282",6.2,253,6.7,2.784
"tm46867","tt1273218",4.8,1034,6.3,1.006
"tm95507","tt1392744",4.8,2979,5.3,3.357
"tm75544","tt1120897",5,2635,5.3,5.282
"tm144263","tt1479667",5.2,411,5,1.216
"tm21155","tt0922424",6.7,217,5.5,1.152
"tm85369","tt0979891",4.3,495,5,2.115
"ts126804","tt6286390",6.8,28,NA,NA
"tm341561",NA,NA,NA,6.5,0.812
"tm140653","tt1312156",5.6,719,5.1,2.345
"tm311516","tt0488840",5.5,262,7.2,1.445
"ts29581","tt6194390",8,25,NA,0.6
"tm152413","tt1351669",7.4,214,4.8,1.387
"ts82583","tt9184102",NA,NA,NA,1.4
"tm130999","tt1391544",5.6,819,4.5,2.528
"tm28024","tt1243381",6.5,391,7.3,2.281
"tm1077037","tt6543110",NA,NA,NA,NA
"tm85563","tt0923688",6.4,274,5.7,2.368
"ts124246","tt6491030",4.3,61,NA,1.225
"tm254745","tt0477653",8.2,55,NA,0.916
"tm76399","tt0990433",6.4,142,5.2,2.011
"ts86241",NA,NA,NA,NA,0.6
"tm481594","tt6442436",7.6,38,NA,NA
"ts82592","tt9233832",NA,NA,NA,0.6
"tm639940","tt1686795",6.3,46,NA,0.6
"tm404676",NA,NA,NA,5.8,1.401
"tm89054",NA,NA,NA,NA,1.091
"tm252951","tt0468458",6.1,152,7,0.999
"tm87672","tt0368190",7.6,85,7,1.201
"ts20660","tt1586680",8.6,234232,8.112,252.934
"tm68272","tt1636826",6.6,207830,6.8,148.44
"tm61801","tt1790885",7.4,296416,7,24.241
"tm44730","tt0948470",6.9,646119,6.7,159.056
"ts21095","tt1877889",7.8,10809,8.3,48.881
"tm39888","tt1345836",8.4,1669067,7.768,91.76
"tm166978","tt1229238",7.4,485301,7,76.839
"ts20564","tt1826940",7.7,219079,7.3,72.923
"ts8175","tt1983079",8.5,26146,7.4,25.211
"ts278","tt2085059",8.8,526383,8.3,90.552
"tm170442","tt1615147",7.1,128874,6.8,14.851
"tm41792","tt1853728",8.4,1472668,8.15,66.924
"ts21580","tt1836037",8.3,35021,7.8,36.854
"ts32835","tt2098220",9,92162,8.8,178.265
"ts21599","tt1865740",7.4,3998,7.9,13.078
"tm32982","tt1707386",7.5,327017,7.3,21.858
"tm60292","tt1024648",7.7,600392,7.3,18.069
"ts27680","tt2216156",8.3,7017,7.3,3.392
"ts20433","tt2359704",8.4,21354,8.8,64.047
"tm171885","tt1302011",7.2,280433,6.9,69.551
"tm158304","tt1598778",6.8,301531,6.6,33.992
"ts17598","tt2193021",7.5,427871,6.7,122.099
"ts20458","tt1871731",7.3,4798,7.8,67.932
"ts20429","tt2250192",7.6,44606,8.284,58.325
"ts20457","tt1695360",8.4,119272,8.307,56.153
"tm178201","tt1515091",7.4,449965,7.1,51.119
"tm36237","tt1524137",6.4,122383,6.3,46.41
"tm40319","tt1615065",6.4,129746,6.4,15.525
"ts6506","tt1582457",7.9,51041,7.6,18.887
"ts9794","tt2314952",8,12522,7.1,13.067
"ts33338","tt1830379",8.4,24165,7.4,14.536
"tm39896","tt1077368",6.2,265626,6,48.204
"tm74848","tt1386703",6.2,253352,5.967,51.651
"ts27468","tt2139371",6.4,925,8.2,9.697
"ts20500","tt1958961",7.9,29366,7.4,15.363
"tm168921","tt0472181",5.4,90097,5.8,56.324
"tm160132","tt1596346",7,49599,7.1,42.736
"tm49592","tt1592873",4.3,55976,6.1,14.465
"tm167232","tt1401152",6.8,260783,6.7,63.884
"tm38980","tt1446192",7.2,173157,7.4,52.108
"ts20556","tt10349554",4.5,28,6.6,11.811
"tm69926","tt1648179",6.4,90126,6.2,15.732
"tm60844","tt2210479",7.5,12548,7.4,20.928
"ts9246","tt1799631",7.5,12985,8.1,46.557
"ts27835","tt2169245",7.5,1486,9,7.81
"ts20648",NA,NA,NA,7.3,13.843
"ts18551","tt2222352",5.9,20,6.9,13.25
"tm62210","tt1979319",7.4,26098,7.591,26.93
"tm106278","tt1531663",6.4,50792,6.1,9.825
"tm182586","tt2070649",8,16423,8.1,32.829
"ts36647","tt1973692",8.1,8718,7.7,11.299
"ts81858","tt5906984",7.1,615,7.4,9.644
"ts34740","tt1727434",6.9,4454,8.3,25.428
"tm176507",NA,NA,NA,6.3,19.565
"ts21081","tt2187850",8.4,5019,7.6,337.869
"ts27586","tt2425098",7.8,4006,8.6,28.161
"ts19779","tt2644032",7.4,1887,7.4,30.905
"ts22249","tt2348803",8.3,8420,8.7,61.164
"tm178395",NA,NA,NA,5.1,32.7
"tm173195","tt1161864",6,97585,6.1,22.593
"tm69386","tt1441951",6.8,20297,6.5,9.316
"tm174683","tt1430607",7.1,58635,6.7,22.092
"tm72845","tt2246779",8.2,6729,8.1,4.732
"ts34921","tt1847521",6.2,1519,6.5,8.022
"tm170758","tt1411704",5.4,34363,5.7,19.141
"tm174256","tt1486185",5.4,112015,6,24.404
"tm56296","tt2245195",7.1,3478,6.8,4.334
"tm160371","tt1268799",6.2,69562,6,17.242
"tm183547","tt0765446",5.8,25734,5.7,18.259
"ts34737","tt1704637",8,2445,7.693,108.286
"tm59590","tt2375379",7.8,7243,7.5,52.89
"ts34151","tt2061527",7.3,1028,7.1,8.393
"tm161904","tt1682181",7.4,10266,7.2,6.651
"tm44165","tt2379987",6.2,109,7,1.024
"tm53034","tt2215489",8,1217,7.8,1.98
"ts32460","tt6357282",7.1,108,1,4.989
"ts26776","tt5315490",6.2,391,7.6,10.849
"tm164353","tt1948150",6.8,16827,6.7,7.066
"ts39093","tt2558816",6.8,2783,6.9,5.685
"ts33349","tt4763642",6,126,7.7,11.341
"tm38064","tt2358911",7.7,10470,7.5,20.201
"tm182125","tt1562872",8.1,76565,7.6,11.997
"ts55532","tt4049416",7.6,20,5,3.483
"tm57436","tt2730046",7.7,27,NA,1.4
"tm72251",NA,NA,NA,7.4,2.596
"tm53625",NA,NA,NA,7.8,2.531
"ts191698","tt10051854",6.4,94,10,0.971
"ts45996","tt5632186",7.4,264,8.1,6.693
"tm160361","tt1083448",6.3,8268,7.1,22.33
"tm34331","tt1211890",6.5,1838,6.7,2.677
"tm183039","tt2345525",7.4,3584,6.8,5.743
"ts35426","tt4168604",5,37,5.8,1.403
"ts58528","tt8358972",7.3,44,9.1,4.71
"tm177258","tt1934231",7.5,29927,7,6.638
"tm174190","tt1860355",7.7,7073,7.7,6.591
"tm68436","tt2082197",8.1,81198,7.5,7.897
"tm65765","tt1975249",6,14988,6.1,31.445
"tm179451","tt1629376",6.2,5969,6.3,5.469
"tm177044","tt1999167",7.1,5104,7.2,184.852
"tm49451","tt2546038",7,567,7,1.407
"tm1096916","tt0280153",7.5,84,8.3,1.241
"tm176128","tt1776143",6.5,1803,6.6,3.662
"tm67444","tt2273321",7.7,3524,6.9,3.991
"tm183176","tt2150139",4.7,1030,6.2,6.388
"tm40860","tt2163203",6.1,1962,7.6,14.213
"tm35700","tt1620933",8.2,36077,7.4,4.424
"tm170395",NA,NA,NA,6.1,13.983
"tm169053","tt1916728",7.2,3753,6.4,4.11
"tm53395","tt2395219",2,2654,5.6,5.926
"tm183037","tt1285241",7,52750,7,9.333
"tm177958","tt1926313",7.6,21521,7,4.851
"ts6879","tt2488050",8.5,777,8,4.391
"tm178106","tt1841542",7.5,7831,7,2.552
"tm57610","tt1787988",7.2,42188,6.8,8.367
"tm169354","tt2443734",6.5,234,5.4,0.6
"tm176111","tt1869721",5.9,1774,6.1,6.144
"tm59372","tt2404173",6.7,14,6.2,3.031
"tm161804","tt1753866",6.4,4206,6.3,2.481
"tm159593","tt1734110",7.2,11783,6.7,4.471
"ts39112","tt1870073",6,16,8,3.657
"tm44615","tt2122340",6.4,5465,6.2,3.068
"tm54780","tt2507174",6.6,264,6.5,2.996
"ts167724","tt2344781",7.6,81,NA,0.884
"ts99814","tt6298258",8.2,687,NA,NA
"tm175909","tt1954206",6.6,9662,6.3,7.209
"ts158608","tt3264864",8.1,36,NA,0.6
"tm57382","tt1859607",5.3,1362,4.8,1.768
"tm59289","tt2077833",5.7,22497,6.1,6.89
"tm47171","tt2283748",8.1,58017,7.3,7.512
"tm165712",NA,NA,NA,7.3,1.743
"tm48239","tt1703958",5.7,6820,5.6,4.062
"tm160021","tt1934335",6.7,927,6.6,8.025
"tm54371","tt2367996",5.1,1215,5,3.958
"tm172883","tt1772872",5.2,2353,5.2,4.612
"tm174518","tt1729637",4.6,25778,5.3,7.661
"tm70528","tt1899240",7.1,967,5.9,1.176
"tm74031","tt2027138",5,3926,5.1,3.166
"tm181856","tt2058636",7.4,2296,6.3,2.89
"tm38013","tt1784589",4.2,4534,5.2,4.977
"tm42306","tt2255934",4.3,1889,5.1,4.582
"ts32561","tt4381290",6.8,153,7.3,9.047
"tm39606","tt2130242",5.8,4381,6.2,3.262
"tm167241","tt1890513",5.1,2654,3.8,2.033
"ts37864","tt2272555",6.8,156,7,3.417
"tm71992","tt2345561",6.9,2211,6.5,3.101
"tm31948","tt2551894",6.3,1217,7,8.673
"tm166810","tt1754202",5.3,168,5.5,0.823
"tm37573","tt2051818",5.1,338,4.9,4.674
"tm69915","tt1949548",5,4353,5,4.154
"tm164090","tt2084872",6.9,234,6.5,2.301
"tm37175","tt2461736",7,1416,6.2,2.314
"tm66725","tt2262126",6.9,1398,6.5,2.488
"tm166740","tt16235600",8.7,13,5.1,1.028
"tm200838","tt6442774",7.9,50,7,1.172
"ts44064","tt2473936",6.5,114,8,3.195
"tm169128","tt2094761",5.1,510,2.7,2.874
"tm172353","tt1869296",5.6,2908,5.2,2.229
"tm34746","tt2186933",6.6,3925,6.3,2.564
"tm29400","tt2244376",7.1,301,6.2,0.831
"tm53360","tt2246595",5,1480,6.1,31.391
"tm180532","tt1836912",7.2,8475,6.4,4.098
"tm34142","tt2186731",3.2,1058,6,2.125
"ts27875","tt3840498",6.4,92,7.5,5.32
"tm162592","tt1826603",8.1,4483,8.3,2.327
"ts41114","tt7131686",7.9,9,NA,0.843
"tm70652","tt2271641",6.1,2034,5.6,2.596
"tm339197","tt6356352",7.8,13,NA,0.6
"tm172211","tt1979169",7,259,6,1.21
"tm1077038","tt6543194",NA,NA,NA,NA
"tm57256","tt2407826",3.8,286,4.4,1.4
"tm529723","tt6417816",7.7,17,NA,NA
"ts128422","tt6052432",6.6,269,8.3,1.29
"tm53829","tt2336284",5.4,145,NA,1.96
"tm51412","tt2229301",6.7,332,7.1,1.654
"tm38331","tt2389344",6.3,361,5.9,2.635
"tm481620","tt6543070",8.2,67,8,2.328
"tm30278","tt1956697",6,2450,6.8,3.941
"tm165932","tt2053397",6.3,294,6.3,1.181
"tm63368","tt2233762",7.8,388,8,1.106
"tm161632","tt1910649",7.2,501,6.1,2.414
"tm182026","tt1605790",4,411,6.8,1.927
"tm235979","tt1512220",5.3,392,5,1.489
"tm946846",NA,NA,NA,NA,0.6
"tm181366","tt2091312",6.3,63,NA,0.88
"tm60213","tt2590280",6,203,6,3.235
"tm481509","tt6442670",6.1,128,NA,NA
"tm159623","tt2057445",5.9,311,4,1.583
"ts60663","tt12199688",NA,NA,NA,1.771
"tm34646","tt2590214",5,285,5.1,3.424
"ts39465","tt7131690",6.7,15,6,1.796
"ts69208","tt6273116",7.5,124,6.5,1.774
"tm224577","tt2198109",6.2,174,5,1.968
"tm172504","tt1670646",6.7,133,5.8,1.666
"ts20110","tt2442560",8.8,511668,8.558,1038.077
"ts20837","tt3006802",8.4,156114,8.2,101.42
"ts20682","tt2560140",9,325381,8.6,85.661
"ts20824","tt2632424",8.3,133406,8.6,114.436
"ts1639","tt2741602",8,242640,7.6,227.557
"ts20351","tt3868860",6.1,2021,5.6,15.176
"ts11188","tt3107288",7.6,341393,7.8,537.156
"tm140389","tt1109624",7.2,113735,7.1,34.868
"ts20248","tt2710394",7.5,47751,8,50.864
"tm150928","tt3235888",6.8,236513,6.559,123.984
"tm140877","tt2084970",8,756254,8,49.673
"ts8146","tt2661044",7.6,245631,7.9,217.82
"tm176864","tt1979320",8.1,471586,7.7,29.759
"tm151663","tt2872718",7.8,531779,7.7,57.276
"ts16045","tt3484274",6.4,2528,5.9,9.479
"tm145655","tt2170593",7.2,102820,7.1,18.905
"tm160621","tt1457767",7.5,496484,7.533,221.925
"ts20292","tt3749900",7.8,227760,7.6,106.651
"tm134967","tt1646971",7.8,330975,7.67,134.7
"tm183523","tt1321511",5.7,75728,5.9,20.164
"ts6","tt1856010",8.7,497650,8.1,33.936
"tm148147","tt1126590",7.2,51,6.998,11.98
"tm143227","tt1980929",7.4,155249,7.254,15.514
"ts21374","tt3205802",8.1,148643,7.9,47.891
"ts14583","tt3398228",8.8,148127,8.6,92.956
"tm169719","tt0453562",7.5,94520,7.1,18.267
"tm182429","tt2302755",6.5,274270,6.4,55.607
"ts20261","tt3501074",7.6,22894,6.9,28.001
"tm175843","tt2387433",6.3,75663,6.3,22.342
"tm163686","tt2334873",7.3,201749,7,11.254
"ts21367","tt3566726",7.8,46286,7.952,62.316
"ts20108","tt3596174",5.6,5450,8.3,103.628
"tm180572","tt2226417",6.5,169039,6.7,68.55
"tm151807","tt2428170",6.3,53408,6.4,16.301
"tm151764","tt2355495",6.6,24167,6.6,9.2
"ts20823","tt2372162",8.1,298009,7.7,87.316
"tm153284","tt0435651",6.4,118877,6.5,17.987
"ts32218","tt2712516",5.6,5525,8.1,44.482
"ts35682","tt2433738",8.6,22056,8.1,32.398
"tm165967","tt2304771",7.1,27866,6.9,7.715
"ts20791","tt3843168",6.6,36415,7.2,66.412
"tm161525","tt2403021",5.3,44016,5.7,32.224
"tm168400","tt2171867",5.2,21538,5.4,39.273
"tm161282","tt1911658",6.6,89930,6.505,92.315
"ts20280","tt2189461",8,71735,7.4,22.636
"tm148671","tt0365907",6.5,121232,6.309,67.95
"tm171042","tt1911644",6.7,121843,6.8,41.764
"tm178712","tt0795461",3.5,71405,4.8,122.985
"ts20288","tt3337194",6.9,20132,6.3,24.329
"ts20281","tt2136138",6.8,2978,7.2,44.688
"tm187279","tt2431286",7.6,99647,7.4,9.752
"tm165521",NA,NA,NA,6.2,52.251
"tm141648","tt1121096",5.5,76939,5.5,45.215
"ts314002","tt3909224",7.9,31085,8.503,25.225
"tm176630","tt1327773",7.2,114768,7.355,15.115
"ts32060","tt2487090",5.6,9744,7.9,29.349
"tm184608","tt1572315",4.8,49312,5.4,53.401
"tm187979","tt1985966",6.3,102071,6.443,64.17
"tm171228","tt2172935",7.1,17513,6.8,14.231
"ts2727","tt2616280",8.1,32622,7.4,9.295
"ts20790","tt2084712",7.3,15780,6.8,21.126
"tm161029","tt0864835",6.8,69669,6.7,37.533
"ts20014","tt3124992",7.8,2148,8.2,47.398
"tm181270","tt2005374",6.4,62972,6.3,10.449
"ts35570","tt4051832",8,19899,7.5,12.802
"tm237143","tt3070936",6.9,3695,7.2,14.341
"tm181081","tt2058107",7.1,40175,6.9,8.518
"ts20336","tt2955402",8.1,6115,6.1,37.631
"ts35244","tt3869500",7.1,1143,7.5,4.211
"tm144121","tt2473602",6.9,24613,6.7,9.945
"ts2161","tt3012598",6.2,835,6.7,6.854
"ts32271","tt3069894",8.6,7062,8.4,14.873
"ts20097","tt2309295",7,39998,7.3,22.596
"ts22383","tt3105674",5.4,1930,6,11.398
"tm143642","tt4426376",7.5,55044,7.7,26.737
"ts36836","tt1748277",8.3,3744,8.5,3.795
"ts22426","tt3874528",7.1,3386,7.9,46.794
"ts42168","tt4320258",7.9,36177,7.7,30.409
"tm148976","tt3445270",8,4043,7.6,6.367
"ts35282","tt2374744",6,1950,7.2,9.889
"tm136601","tt2463288",6,54465,5.9,23.897
"tm151716","tt3302820",8.2,25133,7.8,6.207
"tm166628","tt2017020",5.3,42011,5.8,32.819
"tm140342","tt1418377",5.1,80985,5.3,22.094
"ts20883","tt3596176",5.1,2642,7.3,27.683
"tm151447","tt2402157",6.2,67737,6.1,19.151
"tm147913","tt2338151",8.1,181406,7.7,10.001
"ts11794","tt1699440",6.4,634,7.8,5.109
"ts98110","tt6963396",7.3,273,NA,NA
"ts22445","tt3243098",7.5,10653,7.8,44.966
"tm469911","tt2374851",NA,NA,7.5,0.933
"tm149038","tt3823690",8.3,8084,7.6,6.745
"tm161562","tt2459156",7,13233,6.7,5.982
"ts34066","tt2548214",6.7,4015,7.6,41.013
"ts521","tt10590068",4.6,468,8.5,7.659
"tm71148","tt1932718",6.4,28396,5.9,9.986
"tm156811","tt3322420",8.1,65418,7.4,8.434
"ts82979","tt4648640",6.1,411,8.2,22.213
"ts33590","tt2535732",5,2538,7.1,17.079
"tm138431","tt3455224",8.2,11476,8,5.962
"tm144046","tt3766424",6.3,NA,5.9,11.742
"ts33840","tt3104236",7.3,1165,7.5,12.324
"tm171965","tt2937390",8,3331,7.5,3.358
"tm157085","tt1605798",6,5596,5.9,6.142
"tm185208","tt2475154",7.6,1823,7.4,4.427
"tm180599","tt1457765",5.2,17264,5.8,27.261
"ts58137","tt2392179",4.6,678,7.4,13.763
"tm154797","tt1821658",5.7,28484,5.7,20.859
"ts20709","tt2943280",7.7,824,7.3,23.065
"ts10206","tt3312378",7.7,1184,7.8,28.659
"ts154625","tt12101170",7.9,14,6.9,8.389
"ts37187","tt3904068",6.8,387,7.8,139.363
"ts53641","tt2827502",6.5,104,4,0.939
"tm148910","tt3390572",8.1,54709,7.1,7.372
"tm182275","tt2852406",7.5,14318,7.2,0.6
"tm152904","tt3500822",7.7,2663,7.2,3.08
"tm172710","tt1824254",6.9,7934,6.6,6.159
"tm143757","tt2758904",5.6,7840,5.4,7.116
"ts35628","tt2931868",8.5,22,6.8,12.121
"ts57744",NA,NA,NA,6,4.796
"ts58010","tt3692064",4.2,311,5.5,5.953
"tm143372","tt3331846",7.3,7989,7.339,65.668
"ts21368","tt3565486",7.4,6167,8.2,24.363
"tm167944","tt2358913",7.8,10173,7.6,41.099
"tm187390","tt2486682",8.1,8949,7.8,5.434
"tm143363","tt2372678",6.9,25656,6.6,9.483
"ts88394","tt6953912",8.6,454,6.3,1.4
"ts36127","tt3010520",6.3,613,8.7,7.35
"tm458034",NA,NA,NA,7.1,1.566
"ts3799","tt3807022",7,2042,6.9,26.409
"tm171929","tt2466830",7.3,1570,7.3,3.553
"tm155291","tt2980794",7.6,28688,7.3,6.553
"tm180643","tt2934844",6.3,1488,6.7,6.357
"tm139617",NA,NA,NA,7.2,41.761
"ts16117","tt2544148",7.1,1730,8,2.294
"tm182969","tt3069758",6.8,5831,6,5.475
"tm215339","tt3219820",5.4,154,5,2.254
"tm151927","tt3001638",6.8,10769,7.1,4.917
"tm139922","tt3692768",7.3,1677,7.3,1.52
"tm185797","tt2806788",6.9,11780,6.8,4.383
"tm174289","tt1621039",5.8,24140,5.9,17.211
"tm181092","tt1375789",5.3,16455,5.6,4.49
"ts20781","tt4240730",8.5,1987,9.1,6.909
"tm180802",NA,NA,NA,6.2,10.788
"tm183706","tt2974412",7.8,252,6.8,1.248
"tm168685","tt2357377",6.6,7198,6.7,7.911
"tm199408","tt4256544",7.6,598,7.4,1.714
"tm140911","tt3331028",6.7,4509,6.5,5.371
"tm148597","tt3872778",7.6,2623,7.1,3.875
"ts76743","tt4621212",6.2,195,8,9.028
"ts83239","tt6581428",6.9,392,7,10.547
"tm144021","tt4189294",6.5,1340,6.9,12.506
"tm148457","tt3173910",6.8,15152,6.7,6.166
"ts75104","tt4173216",6.2,692,6.3,2.675
"tm148662","tt3854234",7.3,2156,7.8,25.309
"ts34074","tt2806646",7.6,1836,7.5,5.05
"tm181550","tt1891884",4.4,7204,5.5,3.627
"tm149914","tt3958494",8,5461,7.5,6.947
"tm145627","tt3794302",6.2,1313,4.6,2.54
"tm186161","tt2571140",5.1,11159,5.7,3.181
"tm183002","tt2855648",7.6,24506,6.6,7.356
"ts122290","tt6803712",8.3,273,10,1.243
"ts75833","tt6979430",6.2,67,5.5,6.738
"tm158302","tt3614516",8,11330,6.9,4.013
"tm182322","tt2213054",7.7,36784,7,6.691
"tm157062","tt3563156",5.3,5018,5.8,4.673
"tm186054","tt2321163",6.3,6960,6.1,3.347
"tm165504","tt2332707",6.4,3300,6,7.454
"tm167342","tt2275802",5.9,5171,6.2,2.663
"tm35895","tt1179259",6.5,1082,6.9,3.198
"tm158980","tt3554418",6.4,8464,6.765,6.343
"ts67797","tt2580128",5.7,31,7.3,1.96
"tm149747","tt3970854",7.2,5432,7.2,15.244
"tm159819","tt3469386",6.4,601,7.5,2.354
"tm2269","tt3102208",6,1671,6.3,2.164
"tm175753","tt2229848",5.4,5148,4.5,2.874
"tm178513","tt2797242",6.6,5402,6.5,4.389
"tm160034","tt3678938",6,12969,6.4,6.707
"tm142630","tt2609218",3.9,2903,4.3,3.17
"tm149578","tt2004304",7.9,1991,7.5,4.029
"tm176481","tt2112124",6,53939,6.6,8.622
"tm137379",NA,NA,NA,7,3.596
"tm360904",NA,NA,NA,7.5,2.898
"tm167107","tt2362778",6.7,3997,6.8,3.099
"tm158546","tt3483712",6.1,4311,6.6,2.473
"tm236725","tt3815136",7,2286,7.1,3.201
"tm151210","tt3481550",7.6,2244,7.2,3.499
"tm146657","tt4209802",7.1,854,5.5,1.512
"tm157681","tt2993406",6.6,450,5,1.103
"tm145791","tt3516378",7.2,3508,7.4,6.475
"tm175954","tt2836450",7.2,3998,7,5.417
"tm158436","tt3557464",7,1967,6.7,4.769
"tm172027","tt2608224",7.7,22191,7.3,5.576
"tm209037","tt4147684",7.6,507,7.7,1.704
"tm153055","tt1757800",6.9,2579,6.3,3.843
"tm155051","tt3580052",6.2,1569,6,1.567
"tm143299","tt2392447",5.8,3914,5.8,2.757
"tm348393","tt4094916",4.8,129,5,1.287
"tm182227","tt3004634",7.3,1892,7.2,2.675
"tm182534",NA,NA,NA,7.1,4.02
"ts121189","tt6953924",8.9,333,10,0.992
"tm157461","tt3698408",7.3,34137,6.745,6.194
"tm370685","tt10183654",NA,NA,NA,1.76
"ts20238","tt6186406",7.3,456,9,5.829
"tm157609","tt4205416",7.4,511,8.8,1.4
"tm152273","tt4625302",6.7,334,5.8,3.39
"tm202914","tt3356434",6.4,447,6.8,1.895
"tm183654","tt3044248",5.9,492,5.8,3.625
"tm147518","tt4103686",6.4,1322,6.9,11.673
"tm197423","tt3206616",6.4,446,6.2,1.347
"tm145658","tt3828220",4,195,3.5,1.584
"ts82860","tt7131682",7.6,11,6,0.6
"tm151860","tt3203290",7.6,13341,7,5.11
"tm184511","tt2094854",6.1,2586,5.6,2.882
"tm145216","tt3886722",5.9,3788,5.3,4.004
"tm610571","tt2338287",7.4,10,NA,NA
"tm529733","tt6417830",8.6,6,NA,NA
"tm169054","tt2879770",7.1,1021,8,1.84
"tm154729","tt2675978",7,7236,6.5,2.411
"tm187505","tt3264438",6.3,210,6.2,1.282
"tm177645","tt3347976",7,22458,6.3,4.209
"tm155507","tt4079776",5.8,1179,6.4,2.714
"tm182580","tt2552296",7.3,1128,6.5,2.793
"tm152843","tt2380564",6,2769,5.4,4.778
"tm147405","tt3456090",7.1,873,6,2.421
"tm185736","tt2407418",6.4,471,6.6,1.8
"tm587320","tt3355166",6.8,21,NA,NA
"tm183805","tt2246724",5.8,5052,5.5,4.012
"tm132675",NA,NA,NA,NA,0.0094417458789051
"tm323262","tt4576040",7.3,49,NA,2.885
"tm181051","tt3132086",6.3,243,5.8,3.451
"tm169294","tt2996950",5.4,326,7,2.658
"tm147908","tt2939898",5.5,271,6,0.973
"tm178992","tt3173512",5,190,4,1.883
"tm250364","tt4171600",7.5,32,NA,2.038
